"person_id","first_name","last_name","display_first_last","display_last_comma_first","display_fi_last","birthdate","school","country","last_affiliation","height","weight","season_exp","jersey","position","rosterstatus","team_id","team_name","team_abbreviation","team_code","team_city","playercode","from_year","to_year","dleague_flag"
203386,"Augustus","Gilchrist","Augustus Gilchrist","Gilchrist, Augustus","A. Gilchrist","1989-10-15T00:00:00","South Florida",NA,"South Florida","",NA,0,"","","Inactive",0,"","","","","augustus_gilchrist",NA,NA,"Y"
203393,"Reggie","Hamilton","Reggie Hamilton","Hamilton, Reggie","R. Hamilton","1989-05-23T00:00:00","Oakland",NA,"Oakland","",NA,0,"","","Inactive",0,"","","","","reggie_hamilton",NA,NA,"Y"
203396,"Chace","Stanback","Chace Stanback","Stanback, Chace","C. Stanback","1900-01-01T00:00:00","UNLV",NA,"UNLV","",NA,0,"","","Inactive",0,"","","","","chace_stanback",NA,NA,"Y"
203457,"Nerlens","Noel","Nerlens Noel","Noel, Nerlens","N. Noel","1994-04-10T00:00:00","Kentucky","USA","Kentucky/USA","6-11","228",0,"4","Center-Forward","Active",1610612755,"76ers","PHI","sixers","Philadelphia","nerlens_noel","2013","2014","N"
203458,"Alex","Len","Alex Len","Len, Alex","A. Len","1993-06-16T00:00:00","Maryland","Ukraine","Maryland/Ukraine","7-1","255",1,"21","Center","Active",1610612756,"Suns","PHX","suns","Phoenix","alex_len","2013","2014","N"
203459,"Allen","Crabbe","Allen Crabbe","Crabbe, Allen","A. Crabbe","1992-04-09T00:00:00","California","USA","California/USA","6-6","210",1,"23","Forward","Active",1610612757,"Trail Blazers","POR","blazers","Portland","allen_crabbe","2013","2014","Y"
203460,"Andre","Roberson","Andre Roberson","Roberson, Andre","A. Roberson","1991-12-04T00:00:00","Colorado","USA","Colorado/USA","6-7","210",1,"21","Guard","Active",1610612760,"Thunder","OKC","thunder","Oklahoma City","andre_roberson","2013","2014","Y"
203461,"Anthony","Bennett","Anthony Bennett","Bennett, Anthony","A. Bennett","1993-03-14T00:00:00","Nevada-Las Vegas","Canada","Nevada-Las Vegas/Canada","6-8","245",1,"24","Forward","Active",1610612750,"Timberwolves","MIN","timberwolves","Minnesota","anthony_bennett","2013","2014","N"
203462,"Archie","Goodwin","Archie Goodwin","Goodwin, Archie","A. Goodwin","1994-08-17T00:00:00","Kentucky","USA","Kentucky/USA","6-5","198",1,"20","Guard","Active",1610612756,"Suns","PHX","suns","Phoenix","archie_goodwin","2013","2014","Y"
203463,"Ben","McLemore","Ben McLemore","McLemore, Ben","B. McLemore","1993-02-11T00:00:00","Kansas","USA","Kansas/USA","6-5","195",1,"23","Guard","Active",1610612758,"Kings","SAC","kings","Sacramento","ben_mclemore","2013","2014","N"
203464,"Brandon","Paul","Brandon Paul","Paul, Brandon","B. Paul","1900-01-01T00:00:00",NA,NA,NA,"",NA,0,"","","Inactive",0,"","","","","brandon_paul",NA,NA,"Y"
203466,"CJ","Leslie","CJ Leslie","Leslie, CJ","C. Leslie","1991-06-25T00:00:00","North Carolina State","USA","North Carolina State","",NA,0,"","","Inactive",0,"","","","","cj_leslie",NA,NA,"Y"
203467,"Carrick","Felix","Carrick Felix","Felix, Carrick","C. Felix","1990-08-17T00:00:00","Arizona State","USA","Arizona State/USA","6-6","201",0,"30","Guard-Forward","Active",1610612739,"Cavaliers","CLE","cavaliers","Cleveland","carrick_felix","2013","2013","Y"
203468,"CJ","McCollum","CJ McCollum","McCollum, CJ","C. McCollum","1991-09-19T00:00:00","Lehigh","USA","Lehigh","6-4","200",1,"3","Guard","Active",1610612757,"Trail Blazers","POR","blazers","Portland","cj_mccollum","2013","2014","Y"
203469,"Cody","Zeller","Cody Zeller","Zeller, Cody","C. Zeller","1992-10-05T00:00:00","Indiana","USA","Indiana/USA","7-0","240",1,"40","Forward-Center","Active",1610612766,"Hornets","CHA","hornets","Charlotte","cody_zeller","2013","2014","N"
203470,"Colton","Iverson","Colton Iverson","Iverson, Colton","C. Iverson","1989-06-29T00:00:00","Colorado State","USA","Colorado State/USA","",NA,0,"","","Inactive",0,"","","","","colton_iverson",NA,NA,"N"
203471,"Dennis","Schroder","Dennis Schroder","Schroder, Dennis","D. Schroder","1993-09-15T00:00:00","Germany","Germany","Germany","6-1","168",1,"17","Guard","Active",1610612737,"Hawks","ATL","hawks","Atlanta","dennis_schroder","2013","2014","Y"
203472,"Deshaun","Thomas","Deshaun Thomas","Thomas, Deshaun","D. Thomas","1991-08-28T00:00:00","Ohio State","USA","Ohio State/USA","",NA,0,"","","Inactive",0,"","","","","deshaun_thomas",NA,NA,"N"
203473,"Dewayne","Dedmon","Dewayne Dedmon","Dedmon, Dewayne","D. Dedmon","1989-08-12T00:00:00","USC","USA","USC","7-0","245",1,"3","Center","Active",1610612753,"Magic","ORL","magic","Orlando","dewayne_dedmon","2013","2014","Y"
203474,"DJ","Stephens","DJ Stephens","Stephens, DJ","D. Stephens","1900-01-01T00:00:00","Memphis",NA,NA,"",NA,0,"","","Inactive",0,"","","","","dj_stephens","2013","2013","N"
203475,"Erick","Green","Erick Green","Green, Erick","E. Green","1991-05-09T00:00:00","Virginia Tech","USA","Virginia Tech/USA","6-4","185",0,"11","Guard","Active",1610612743,"Nuggets","DEN","nuggets","Denver","erick_green","2014","2014","Y"
203476,"Gorgui","Dieng","Gorgui Dieng","Dieng, Gorgui","G. Dieng","1990-01-18T00:00:00","Louisville","Senegal","Louisville/Senegal","6-11","233",1,"5","Center","Active",1610612750,"Timberwolves","MIN","timberwolves","Minnesota","gorgui_dieng","2013","2014","N"
203477,"Isaiah","Canaan","Isaiah Canaan","Canaan, Isaiah","I. Canaan","1991-05-02T00:00:00","Murray State","USA","Murray State/USA","6-0","201",1,"0","Guard","Active",1610612755,"76ers","PHI","sixers","Philadelphia","isaiah_canaan","2013","2014","Y"
203478,"Jackie","Carmichael","Jackie Carmichael","Carmichael, Jackie","J. Carmichael","1900-01-01T00:00:00",NA,NA,NA,"",NA,0,"","","Inactive",0,"","","","","jackie_carmichael",NA,NA,"Y"
203479,"Jamaal","Franklin","Jamaal Franklin","Franklin, Jamaal","J. Franklin","1991-07-21T00:00:00","San Diego State","USA","San Diego State/USA","6-5","191",0,"22","Guard","Active",1610612763,"Grizzlies","MEM","grizzlies","Memphis","jamaal_franklin","2013","2013","Y"
203480,"James","Southerland","James Southerland","Southerland, James","J. Southerland","1990-04-28T00:00:00","Syracuse","USA","Syracuse/USA","6-8","215",0,"31","Forward","Active",1610612740,"Pelicans","NOP","pelicans","New Orleans","james_southerland","2013","2013","Y"
203481,"Jeff","Withey","Jeff Withey","Withey, Jeff","J. Withey","1990-03-07T00:00:00","Kansas","USA","Kansas/USA","7-0","222",1,"5","Center","Active",1610612740,"Pelicans","NOP","pelicans","New Orleans","jeff_withey","2013","2014","N"
203482,"Kelly","Olynyk","Kelly Olynyk","Olynyk, Kelly","K. Olynyk","1991-04-19T00:00:00","Gonzaga","Canada","Gonzaga/Canada","7-0","238",1,"41","Center-Forward","Active",1610612738,"Celtics","BOS","celtics","Boston","kelly_olynyk","2013","2014","N"
203483,"Kenny","Kadji","Kenny Kadji","Kadji, Kenny","K. Kadji","1988-05-19T00:00:00","Miami (Fla.)","France","Miami (Fla.)/France","",NA,0,"","","Inactive",0,"","","","","kenny_kadji",NA,NA,"Y"
203484,"Kentavious","Caldwell-Pope","Kentavious Caldwell-Pope","Caldwell-Pope, Kentavious","K. Caldwell-Pope","1993-02-18T00:00:00","Georgia","USA","Georgia/USA","6-5","205",1,"5","Guard","Active",1610612765,"Pistons","DET","pistons","Detroit","kentavious_caldwell-pope","2013","2014","N"
203485,"Lorenzo","Brown","Lorenzo Brown","Brown, Lorenzo","L. Brown","1990-08-26T00:00:00","North Carolina State","USA","North Carolina State/USA","6-5","189",1,"7","Guard","Active",1610612750,"Timberwolves","MIN","timberwolves","Minnesota","lorenzo_brown","2013","2014","Y"
203486,"Mason","Plumlee","Mason Plumlee","Plumlee, Mason","M. Plumlee","1990-03-05T00:00:00","Duke","USA","Duke/USA","6-11","235",1,"1","Center-Forward","Active",1610612751,"Nets","BKN","nets","Brooklyn","mason_plumlee","2013","2014","N"
203487,"Michael","Carter-Williams","Michael Carter-Williams","Carter-Williams, Michael","M. Carter-Williams","1991-10-10T00:00:00","Syracuse","USA","Syracuse/USA","6-6","190",1,"5","Guard","Active",1610612749,"Bucks","MIL","bucks","Milwaukee","michael_carter-williams","2013","2014","N"
203488,"Mike","Muscala","Mike Muscala","Muscala, Mike","M. Muscala","1991-07-01T00:00:00","Bucknell","USA","Bucknell/USA","6-11","230",1,"31","Forward-Center","Active",1610612737,"Hawks","ATL","hawks","Atlanta","mike_muscala","2013","2014","Y"
203489,"Nate","Wolters","Nate Wolters","Wolters, Nate","N. Wolters","1991-05-15T00:00:00","South Dakota State","USA","South Dakota State/USA","",NA,0,"","","Inactive",0,"","","","","nate_wolters","2013","2014","N"
203490,"Otto","Porter","Otto Porter","Porter, Otto","O. Porter","1993-06-03T00:00:00","Georgetown","USA","Georgetown/USA","6-8","198",1,"22","Forward","Active",1610612764,"Wizards","WAS","wizards","Washington","otto_porter","2013","2014","N"
203491,"Peyton","Siva","Peyton Siva","Siva, Peyton","P. Siva","1990-10-24T00:00:00","Louisville","USA","Louisville/USA","6-0","185",0,"34","Guard","Active",1610612765,"Pistons","DET","pistons","Detroit","peyton_siva","2013","2013","Y"
203492,"Ray","McCallum","Ray McCallum","McCallum, Ray","R. McCallum","1991-06-12T00:00:00","Detroit","USA","Detroit/USA","6-3","190",1,"3","Guard","Active",1610612758,"Kings","SAC","kings","Sacramento","ray_mccallum","2013","2014","Y"
203493,"Reggie","Bullock","Reggie Bullock","Bullock, Reggie","R. Bullock","1991-03-16T00:00:00","North Carolina","USA","North Carolina/USA","6-7","205",1,"25","Guard","Active",1610612756,"Suns","PHX","suns","Phoenix","reggie_bullock","2013","2014","Y"
203494,"Richard","Howell","Richard Howell","Howell, Richard","R. Howell","1990-09-26T00:00:00","North Carolina State","USA","North Carolina State","",NA,0,"","","Inactive",0,"","","","","richard_howell",NA,NA,"Y"
203495,"Ricky","Ledo","Ricky Ledo","Ledo, Ricky","R. Ledo","1992-09-10T00:00:00","Providence","USA","Providence/USA","",NA,0,"","","Inactive",0,"","","","","ricardo_ledo","2013","2014","Y"
203496,"Robert","Covington","Robert Covington","Covington, Robert","R. Covington","1990-12-14T00:00:00","Tennessee State","USA","Tennessee State/USA","6-9","215",1,"33","Forward","Active",1610612755,"76ers","PHI","sixers","Philadelphia","robert_covington","2013","2014","Y"
203497,"Rudy","Gobert","Rudy Gobert","Gobert, Rudy","R. Gobert","1992-06-26T00:00:00","France","France","France","7-1","245",1,"27","Center","Active",1610612762,"Jazz","UTA","jazz","Utah","rudy_gobert","2013","2014","Y"
203498,"Shabazz","Muhammad","Shabazz Muhammad","Muhammad, Shabazz","S. Muhammad","1992-11-13T00:00:00","UCLA","USA","UCLA/USA","6-6","227",1,"15","Forward","Active",1610612750,"Timberwolves","MIN","timberwolves","Minnesota","shabazz_muhammad","2013","2014","Y"
203499,"Shane","Larkin","Shane Larkin","Larkin, Shane","S. Larkin","1992-10-02T00:00:00","Miami (Fla.)","USA","Miami (Fla.)/USA","5-11","175",1,"0","Guard","Active",1610612752,"Knicks","NYK","knicks","New York","shane_larkin","2013","2014","Y"
203500,"Steven","Adams","Steven Adams","Adams, Steven","S. Adams","1993-07-20T00:00:00","Pittsburgh","New Zealand","Pittsburgh/New Zealand","7-0","255",1,"12","Center","Active",1610612760,"Thunder","OKC","thunder","Oklahoma City","steven_adams","2013","2014","N"
203501,"Tim","Hardaway Jr.","Tim Hardaway Jr.","Hardaway Jr., Tim","T. Hardaway Jr.","1992-03-16T00:00:00","Michigan","USA","Michigan/USA","6-6","210",1,"5","Guard","Active",1610612752,"Knicks","NYK","knicks","New York","timothy_hardaway","2013","2014","N"
203502,"Tony","Mitchell","Tony Mitchell","Mitchell, Tony","T. Mitchell","1992-04-07T00:00:00","North Texas","USA","North Texas/USA","6-8","235",0,"9","Forward","Active",1610612765,"Pistons","DET","pistons","Detroit","tony_l_mitchell","2013","2013","Y"
203503,"Tony","Snell","Tony Snell","Snell, Tony","T. Snell","1991-11-10T00:00:00","New Mexico","USA","New Mexico/USA","6-7","200",1,"20","Forward","Active",1610612741,"Bulls","CHI","bulls","Chicago","tony_snell","2013","2014","N"
203504,"Trey","Burke","Trey Burke","Burke, Trey","T. Burke","1992-11-12T00:00:00","Michigan","USA","Michigan/USA","6-1","185",1,"3","Guard","Active",1610612762,"Jazz","UTA","jazz","Utah","trey_burke","2013","2014","N"
203505,"Vander","Blue","Vander Blue","Blue, Vander","V. Blue","1992-07-22T00:00:00","Marquette","USA","Marquette/USA","",NA,0,"","","Inactive",0,"","","","","vander_blue","2013","2013","Y"
203506,"Victor","Oladipo","Victor Oladipo","Oladipo, Victor","V. Oladipo","1992-05-04T00:00:00","Indiana","USA","Indiana/USA","6-4","210",1,"5","Guard","Active",1610612753,"Magic","ORL","magic","Orlando","victor_oladipo","2013","2014","N"
203507,"Giannis","Antetokounmpo","Giannis Antetokounmpo","Antetokounmpo, Giannis","G. Antetokounmpo","1994-12-06T00:00:00","Greece","Greece","Greece","6-11","217",1,"34","Forward","Active",1610612749,"Bucks","MIL","bucks","Milwaukee","giannis_antetokounmpo","2013","2014","N"
203508,"Sergey","Karasev","Sergey Karasev","Karasev, Sergey","S. Karasev","1993-10-26T00:00:00","Russia","Russia","Russia","6-7","208",1,"10","Guard-Forward","Active",1610612751,"Nets","BKN","nets","Brooklyn","sergey_karasev","2013","2014","Y"
203509,"Myck","Kabongo","Myck Kabongo","Kabongo, Myck","M. Kabongo","1992-01-12T00:00:00","Texas","Congo","Texas/Congo","",NA,0,"","","Inactive",0,"","","","","myck_kabongo",NA,NA,"Y"
203510,"Pierre","Jackson","Pierre Jackson","Jackson, Pierre","P. Jackson","1991-08-29T00:00:00","Baylor","USA","Baylor/USA","",NA,0,"","","Inactive",0,"","","","","pierre_jackson",NA,NA,"Y"
203511,"Grant","Jerrett","Grant Jerrett","Jerrett, Grant","G. Jerrett","1993-07-08T00:00:00","Arizona","USA","Arizona/USA","6-10","232",0,"17","Forward","Active",1610612762,"Jazz","UTA","jazz","Utah","grant_jerrett","2013","2014","Y"
203512,"Lucas","Nogueira","Lucas Nogueira","Nogueira, Lucas","L. Nogueira","1992-07-26T00:00:00",NA,"Brazil","Brazil","7-0","220",0,"92","Center","Active",1610612761,"Raptors","TOR","raptors","Toronto","lucas_nogueira","2014","2014","N"
203513,"Erik","Murphy","Erik Murphy","Murphy, Erik","E. Murphy","1990-10-26T00:00:00","Florida","USA","Florida/USA","6-10","230",0,"33","Forward","Active",1610612762,"Jazz","UTA","jazz","Utah","erik_murphy","2013","2013","Y"
203515,"Phil","Pressey","Phil Pressey","Pressey, Phil","P. Pressey","1991-02-17T00:00:00","Missouri","USA","Missouri","5-11","175",1,"26","Guard","Active",1610612738,"Celtics","BOS","celtics","Boston","phil_pressey","2013","2014","Y"
203516,"James","Ennis","James Ennis","Ennis, James","J. Ennis","1990-07-01T00:00:00","Long Beach State","USA","Long Beach State","6-7","208",0,"32","Forward","Active",1610612748,"Heat","MIA","heat","Miami","james_ennis","2014","2014","N"
203517,"Nemanja","Nedovic","Nemanja Nedovic","Nedovic, Nemanja","N. Nedovic","1991-06-16T00:00:00","Serbia","Serbia","Serbia","6-3","192",0,"8","Guard","Active",1610612744,"Warriors","GSW","warriors","Golden State","nemanja_nedovic","2013","2013","Y"
203518,"Alex","Abrines","Alex Abrines","Abrines, Alex","A. Abrines","1993-08-01T00:00:00",NA,"Spain","Spain","",NA,0,"","","Inactive",0,"","","","","alejandro_abrines",NA,NA,"N"
203519,"Adonis","Thomas","Adonis Thomas","Thomas, Adonis","A. Thomas","1993-03-25T00:00:00","Memphis","USA","Memphis/USA","6-7","240",0,"7","Guard-Forward","Active",1610612755,"76ers","PHI","sixers","Philadelphia","adonis_thomas","2013","2013","Y"
203520,"Livio","Jean-Charles","Livio Jean-Charles","Jean-Charles, Livio","L. Jean-Charles","1993-11-08T00:00:00",NA,"France","France","",NA,0,"","","Inactive",0,"","","","","livio_jean-charles",NA,NA,"N"
203521,"Matthew","Dellavedova","Matthew Dellavedova","Dellavedova, Matthew","M. Dellavedova","1990-09-08T00:00:00","St. Mary's (CA)","Australia","St. Mary's (CA)/Australia","6-4","200",1,"8","Guard","Active",1610612739,"Cavaliers","CLE","cavaliers","Cleveland","matthew_dellavedova","2013","2014","N"
203523,"BJ","Young","BJ Young","Young, BJ","B. Young","1993-05-26T00:00:00","Arkansas","USA","Arkansas/USA","",NA,0,"","","Inactive",0,"","","","","bj_young",NA,NA,"Y"
203524,"Solomon","Hill","Solomon Hill","Hill, Solomon","S. Hill","1991-03-18T00:00:00","Arizona","USA","Arizona","6-7","225",1,"44","Forward","Active",1610612754,"Pacers","IND","pacers","Indiana","solomon_hill","2013","2014","Y"
203526,"Raul","Neto","Raul Neto","Neto, Raul","R. Neto","1992-05-19T00:00:00",NA,"Brazil","Brazil","",NA,0,"","","Inactive",0,"","","","","raulzinho_neto",NA,NA,"N"
203527,"Ryan","Kelly","Ryan Kelly","Kelly, Ryan","R. Kelly","1991-04-09T00:00:00","Duke","USA","Duke/USA","6-11","230",1,"4","Forward","Active",1610612747,"Lakers","LAL","lakers","Los Angeles","ryan_kelly","2013","2014","Y"
203528,"Romero","Osby","Romero Osby","Osby, Romero","R. Osby","1990-05-07T00:00:00","Mississippi State","USA","Mississippi State/USA","",NA,0,"","","Inactive",0,"","","","","romero_osby",NA,NA,"Y"
203529,"Arsalan","Kazemi","Arsalan Kazemi","Kazemi, Arsalan","A. Kazemi","1990-04-22T00:00:00","Oregon","Iran","Oregon/Iran","",NA,0,"","","Inactive",0,"","","","","arsalan_kazemi",NA,NA,"N"
203530,"Joffrey","Lauvergne","Joffrey Lauvergne","Lauvergne, Joffrey","J. Lauvergne","1991-09-30T00:00:00",NA,"France","France","6-11","220",0,"77","Forward-Center","Active",1610612743,"Nuggets","DEN","nuggets","Denver","joffrey_lauvergne","2014","2014","N"
203531,"Alex","Oriakhi","Alex Oriakhi","Oriakhi, Alex","A. Oriakhi","1990-06-21T00:00:00","Missouri","USA","Missouri/USA","",NA,0,"","","Inactive",0,"","","","","alex_oriakhi",NA,NA,"Y"
203532,"Bojan","Dubljevic","Bojan Dubljevic","Dubljevic, Bojan","B. Dubljevic","1991-10-24T00:00:00",NA,"Montenegro","Montenegro","",NA,0,"","","Inactive",0,"","","","","bojan_dubljevic",NA,NA,"N"
203533,"Janis","Timma","Janis Timma","Timma, Janis","J. Timma","1992-07-02T00:00:00",NA,"Latvia","Latvia","",NA,0,"","","Inactive",0,"","","","","janis_timma",NA,NA,"N"
203539,"Gal","Mekel","Gal Mekel","Mekel, Gal","G. Mekel","1988-03-04T00:00:00","Wichita State","Israel","Wichita State/Israel","",NA,0,"","","Inactive",0,"","","","","gal_mekel","2013","2014","Y"
203540,"Gigi","Datome","Gigi Datome","Datome, Gigi","G. Datome","1987-11-27T00:00:00","Italy","Italy","Italy","6-8","215",1,"70","Forward","Active",1610612738,"Celtics","BOS","celtics","Boston","luigi_datome","2013","2014","Y"
203542,"Jordan","Henriquez","Jordan Henriquez","Henriquez, Jordan","J. Henriquez","1989-08-29T00:00:00","Kansas State","USA","Kansas State/USA","",NA,0,"","","Inactive",0,"","","","","jordan_henriquez",NA,NA,"Y"
203543,"Vitor","Faverani","Vitor Faverani","Faverani, Vitor","V. Faverani","1988-05-05T00:00:00"," ","Brazil","Brazil","6-11","260",0,"38","Center","Active",1610612738,"Celtics","BOS","celtics","Boston","vitor_faverani","2013","2013","Y"
203544,"Pero","Antic","Pero Antic","Antic, Pero","P. Antic","1982-07-29T00:00:00","Macedonia","Macedonia","Macedonia","6-11","260",1,"6","Forward-Center","Active",1610612737,"Hawks","ATL","hawks","Atlanta","pero_antic","2013","2014","N"
203545,"Miroslav","Raduljica","Miroslav Raduljica","Raduljica, Miroslav","M. Raduljica","1988-01-05T00:00:00","Serbia","Serbia","Serbia","",NA,0,"","","Inactive",0,"","","","","miroslav_raduljica","2013","2014","N"
203546,"Ian","Clark","Ian Clark","Clark, Ian","I. Clark","1991-03-07T00:00:00","Belmont University","USA","Belmont University/USA","6-3","180",1,"21","Guard","Active",1610612762,"Jazz","UTA","jazz","Utah","ian_clark","2013","2014","Y"
203547,"Eric","Griffin","Eric Griffin","Griffin, Eric","E. Griffin","1990-05-26T00:00:00","Campbell","USA","Campbell/USA","",NA,0,"","","Inactive",0,"","","","","eric_griffin",NA,NA,"Y"
203548,"Elias","Harris","Elias Harris","Harris, Elias","E. Harris","1989-07-06T00:00:00","Gonzaga","Germany","Gonzaga/Germany","",NA,0,"","","Inactive",0,"","","","","elias_harris","2013","2013","Y"
203551,"Dee","Bost","Dee Bost","Bost, Dee","D. Bost","1989-10-12T00:00:00","Mississippi State","USA","Mississippi State/USA","",NA,0,"","","Inactive",0,"","","","","dee_bost",NA,NA,"Y"
203552,"Seth","Curry","Seth Curry","Curry, Seth","S. Curry","1990-08-23T00:00:00","Duke","USA","Duke/USA","",NA,0,"","","Inactive",0,"","","","","seth_curry","2013","2013","Y"
203556,"Trent","Lockett","Trent Lockett","Lockett, Trent","T. Lockett","1990-12-10T00:00:00","Marquette","USA","Marquette/USA","",NA,0,"","","Inactive",0,"","","","","trent_lockett",NA,NA,"Y"
203558,"David","Lighty","David Lighty","Lighty, David","D. Lighty","1988-05-27T00:00:00","Ohio State","USA","Ohio State/USA","",NA,0,"","","Inactive",0,"","","","","david_lighty",NA,NA,"N"
203560,"EJ","Singler","EJ Singler","Singler, EJ","E. Singler","1990-06-06T00:00:00","Oregon","USA","Oregon/USA","",NA,0,"","","Inactive",0,"","","","","ej_singler",NA,NA,"Y"
203561,"Brandon","Davies","Brandon Davies","Davies, Brandon","B. Davies","1991-07-25T00:00:00","Brigham Young","USA","Brigham Young/USA","",NA,0,"","","Inactive",0,"","","","","brandon_davies","2013","2014","N"
